"gene","ensg","cohen","pvalue","fold_change","ma","sa","mb","sb"
"DUSP12","ENSG00000081721","-0.39","0.6849896334550951","0.9176245210727969","13.37","2.76","14.66","2.86"
"DXO","ENSG00000204348","-0.39","0.6861740554156172","0.9448484848484848","14.59","2.37","15.5","2.29"
"EEF1A1P13","ENSG00000250182","-0.39","0.6849896334550951","0.8626609442060085","3.02","0.97","3.66","1.52"
"ELOCP22","ENSG00000255006","-0.39","0.6849896334550951","1","0","0.01","0","0.01"
"ELP3","ENSG00000134014","-0.39","0.6849896334550951","0.9521912350597609","22.9","2.73","24.1","2.8"
"EML2-AS1","ENSG00000267757","-0.39","0.6849896334550951","0.9024390243902438","0.48","0.28","0.64","0.45"
"ENO1-AS1","ENSG00000230679","-0.39","0.6849896334550951","0.9727272727272727","0.07","0.05","0.1","0.06"
"ENTPD3","ENSG00000168032","-0.39","0.6861740554156172","0.9807692307692307","0.02","0.04","0.04","0.04"
"ERH","ENSG00000100632","-0.39","0.6849896334550951","0.9042476601871849","74.36","13.17","82.34","16.15"
"ERP44","ENSG00000023318","-0.39","0.6990556601162469","0.9673530889000503","76.04","7.7","78.64","6.57"
"F13B","ENSG00000143278","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"FAHD2A","ENSG00000115042","-0.39","0.6899568860566863","0.9435438792621578","15.88","2.99","16.89","2.53"
"FAIM","ENSG00000158234","-0.39","0.6849896334550951","0.9103291713961408","7.02","1.82","7.81","1.86"
"FAM111A-DT","ENSG00000245571","-0.39","0.6849896334550951","0.9433962264150942","3","0.51","3.24","0.63"
"FAM131B","ENSG00000159784","-0.39","0.6849896334550951","0.8272727272727273","1.73","0.64","2.3","1.77"
"FAM86HP","ENSG00000253540","-0.39","0.70461151177652","0.9158512720156554","3.68","1.31","4.11","1.22"
"FANCM","ENSG00000187790","-0.39","0.6849896334550951","0.9013062409288825","5.21","1.58","5.89","1.72"
"FAR2P3","ENSG00000240253","-0.39","0.6849896334550951","1","0","0","0","0.01"
"FAXC","ENSG00000146267","-0.39","0.6870152222115107","0.9154228855721394","0.84","0.51","1.01","0.44"
"FGF12","ENSG00000114279","-0.39","0.6849896334550951","0.911764705882353","0.24","0.23","0.36","0.33"
"FMNL1","ENSG00000184922","-0.39","0.6921511548977091","0.8571428571428571","5","2.38","6","2.6"
"FTH1P19","ENSG00000219186","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"FZD10-AS1","ENSG00000250208","-0.39","0.6849896334550951","0.9813084112149533","0.05","0.07","0.07","0.07"
"GAR1","ENSG00000109534","-0.39","0.6876719074145217","0.9235966735966736","16.77","3.18","18.24","3.48"
"GCNT1","ENSG00000187210","-0.39","0.6861740554156172","0.8865979381443299","30.82","9.24","34.89","11.18"
"GDI2","ENSG00000057608","-0.39","0.6849896334550951","0.9405607762243106","245.22","31.79","260.78","38.88"
"GLRX3","ENSG00000108010","-0.39","0.6861740554156172","0.9122807017543859","53.08","10.08","58.28","13.24"
"GOLGA2P11","ENSG00000260062","-0.39","0.6849896334550951","1","0","0","0","0.01"
"GOLGA6L7","ENSG00000261649","-0.39","0.6849896334550951","1","0","0","0","0.01"
"GRHL3-AS1","ENSG00000232298","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"GRM6","ENSG00000113262","-0.39","0.6849896334550951","1","0","0","0","0.01"
"H1-3","ENSG00000124575","-0.39","0.6849896334550951","0.9902912621359223","0.02","0.02","0.03","0.04"
"HCAR3","ENSG00000255398","-0.39","0.6849896334550951","1","0","0","0","0.01"
"HIKESHI","ENSG00000149196","-0.39","0.6849896334550951","0.8995734780922838","22.2","4.61","24.79","5.8"
"HILPDA","ENSG00000135245","-0.39","0.713167377967458","0.9343832020997376","6.12","1.98","6.62","1.39"
"HMGB1P10","ENSG00000213707","-0.39","0.6849896334550951","0.9483870967741935","0.47","0.17","0.55","0.22"
"HNRNPA1P10","ENSG00000214223","-0.39","0.688901368159204","0.9689922480620154","0.25","0.1","0.29","0.1"
"HNRNPAB","ENSG00000197451","-0.39","0.6849896334550951","0.9120100892510672","93.01","19.32","102.08","21.25"
"HNRNPK","ENSG00000165119","-0.39","0.6882143705690745","0.9463293704648681","521.97","76.06","551.63","70.17"
"IGSF5","ENSG00000183067","-0.39","0.6900798516687268","0.9663865546218487","0.15","0.09","0.19","0.11"
"IMPDH1P8","ENSG00000224728","-0.39","0.6885872403560831","0.973913043478261","0.12","0.07","0.15","0.07"
"INTS1","ENSG00000164880","-0.39","0.7017358835911046","0.9236641221374045","63.13","16.18","68.43","14.95"
"INTS5","ENSG00000185085","-0.39","0.6849896334550951","0.950774336283186","16.19","1.62","17.08","2.19"
"IRX4","ENSG00000113430","-0.39","0.6849896334550951","1","0","0","0","0.01"
"JADE2","ENSG00000043143","-0.39","0.692570593220339","0.9196428571428571","21.66","5.08","23.64","4.71"
"JUP","ENSG00000173801","-0.39","0.6849896334550951","0.8374717832957111","2.71","1.71","3.43","2.04"
"KRT18","ENSG00000111057","-0.39","0.6849896334550951","0.4524505030834145","12.94","9.33","29.81","41.53"
"LINC01170","ENSG00000253807","-0.39","0.6849896334550951","1","0","0","0","0.01"
"LINC01197","ENSG00000248441","-0.39","0.6849896334550951","0.9439252336448598","0.01","0.02","0.07","0.22"
"LINC01346","ENSG00000233304","-0.39","0.6849896334550951","1","0","0","0","0.01"
"LINC01697","ENSG00000232079","-0.39","0.6849896334550951","0.9900990099009901","0","0","0.01","0.02"
"LINC01825","ENSG00000223466","-0.39","0.6849896334550951","0.9565217391304349","0.1","0.07","0.15","0.17"
"LINC01940","ENSG00000227744","-0.39","0.6849896334550951","0.9734513274336285","0.1","0.09","0.13","0.1"
"LINC01956","ENSG00000258910","-0.39","0.687980157359432","0.9640287769784173","0.34","0.11","0.39","0.14"
"LINC02133","ENSG00000261231","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"LINC02776","ENSG00000224977","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"LINC02867","ENSG00000260394","-0.39","0.6849896334550951","0.9901960784313726","0.01","0.02","0.02","0.04"
"LIPA","ENSG00000107798","-0.39","0.6961601306579561","0.8697509364526517","263.7","122.23","303.34","124.53"
"LMCD1-AS1","ENSG00000227110","-0.39","0.7083246637176132","0.9763779527559054","0.24","0.1","0.27","0.08"
"LRRCC1","ENSG00000133739","-0.39","0.6873914659988442","0.896600566572238","5.33","1.84","6.06","1.85"
"LRRIQ3","ENSG00000162620","-0.39","0.6931845813734713","0.9338235294117648","0.27","0.26","0.36","0.25"
"LSAMP-AS1","ENSG00000240922","-0.39","0.6849896334550951","0.9900990099009901","0","0","0.01","0.03"
"LYAR","ENSG00000145220","-0.39","0.6904483279498385","0.9211732355637031","9.05","2.35","9.91","2.04"
"MAB21L1","ENSG00000180660","-0.39","0.6993412849110516","0.8263665594855306","1.57","1.97","2.11","2.59"
"MANF","ENSG00000145050","-0.39","0.7016849674997712","0.9175257731958762","43.5","12.89","47.5","11.63"
"MAP3K6","ENSG00000142733","-0.39","0.6849896334550951","0.9293633196072221","28.34","5.58","30.57","5.78"
"MARVELD2","ENSG00000152939","-0.39","0.7079729315813321","0.9002932551319647","2.07","1.05","2.41","1.04"
"MCHR2","ENSG00000152034","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.03"
"MCRIP1","ENSG00000225663","-0.39","0.6849896334550951","0.8835489833641403","3.78","1.03","4.41","1.4"
"MED20","ENSG00000124641","-0.39","0.688901368159204","0.9321398834304746","21.39","4.2","23.02","3.83"
"MED7","ENSG00000155868","-0.39","0.689710163339383","0.9421906693711968","8.29","1.29","8.86","1.42"
"MINDY1","ENSG00000143409","-0.39","0.6849896334550951","0.9445114595898674","6.83","0.93","7.29","1.25"
"MIR1285-1","ENSG00000221520","-0.39","0.6849896334550951","0.9811320754716981","0.04","0.03","0.06","0.05"
"MIR1302-5","ENSG00000221091","-0.39","0.6849896334550951","1","0","0","0","0.01"
"MIR221","ENSG00000207870","-0.39","0.6861740554156172","0.8737864077669903","1.7","0.91","2.09","0.99"
"MIR4292","ENSG00000265806","-0.39","0.6913268659540251","0.9754098360655737","0.19","0.09","0.22","0.08"
"MIR5689HG","ENSG00000229401","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"MITF","ENSG00000187098","-0.39","0.7113787043664996","0.9378151260504202","4.58","3.92","4.95","2.45"
"MRPL1","ENSG00000169288","-0.39","0.6895865278043188","0.9106683804627249","13.17","3.1","14.56","3.05"
"MRPL15P1","ENSG00000259441","-0.39","0.6849896334550951","1","0","0","0","0.01"
"MRPL23","ENSG00000214026","-0.39","0.6849896334550951","0.872621359223301","21.47","5.21","24.75","7.18"
"MRPS6P2","ENSG00000237130","-0.39","0.6849896334550951","1","0","0","0","0.01"
"MRVI1-AS1","ENSG00000177112","-0.39","0.692570593220339","0.9906542056074766","0.06","0.05","0.07","0.05"
"MST1P2","ENSG00000186301","-0.39","0.6874505391873675","0.924170616113744","0.95","0.33","1.11","0.43"
"MT-CO3","ENSG00000198938","-0.39","0.6911090805687203","0.9447404512103134","2754.43","387.33","2915.6","417.89"
"MT-TI","ENSG00000210100","-0.39","0.6849896334550951","0.9818181818181818","0.08","0.04","0.1","0.05"
"MTCO3P44","ENSG00000248654","-0.39","0.6849896334550951","1","0","0","0","0.01"
"NAE1","ENSG00000159593","-0.39","0.6849896334550951","0.9398640033999149","43.23","4.67","46.06","6.77"
"NBPF1","ENSG00000219481","-0.39","0.6983605541141586","0.9264114665268309","52","12.62","56.21","11.8"
"NCK1-DT","ENSG00000239213","-0.39","0.6849896334550951","0.9526315789473685","0.81","0.18","0.9","0.25"
"NDUFA12","ENSG00000184752","-0.39","0.6849896334550951","0.8997469955724224","27.45","6.06","30.62","7.37"
"NID2","ENSG00000087303","-0.39","0.6849896334550951","0.8009912724921884","73.34","24.83","91.81","49.14"
"NOS2P3","ENSG00000230528","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"NOTO","ENSG00000214513","-0.39","0.6849896334550951","1","0","0","0","0.01"
"NPL","ENSG00000135838","-0.39","0.6909473464350138","0.8939929328621908","1.53","0.79","1.83","0.79"
"NPM1P25","ENSG00000229417","-0.39","0.6849896334550951","0.9901960784313726","0.01","0.02","0.02","0.03"
"NPM1P31","ENSG00000214807","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"NT5C1A","ENSG00000116981","-0.39","0.6849896334550951","1","0","0","0","0.01"
"ODF1","ENSG00000155087","-0.39","0.6849896334550951","1","0","0","0","0.01"
"OR51B4","ENSG00000183251","-0.39","0.6849896334550951","1","0","0","0","0.01"
"OXT","ENSG00000101405","-0.39","0.6849896334550951","0.9809523809523809","0.03","0.04","0.05","0.06"
"PARP16","ENSG00000138617","-0.39","0.7051018769931663","0.9435483870967741","6.02","1.35","6.44","1.1"
"PARS2","ENSG00000162396","-0.39","0.6897270241950847","0.9200968523002421","2.8","0.85","3.13","0.81"
"PAX6","ENSG00000007372","-0.39","0.6849896334550951","0.7082066869300911","1.33","1.01","2.29","2.55"
"PBXIP1","ENSG00000163346","-0.39","0.6935919984973704","0.9186124082721814","54.08","13.3","58.96","13.3"
"PDCL3","ENSG00000115539","-0.39","0.6861740554156172","0.9071383449147189","13.36","3.62","14.83","3.6"
"PDE6G","ENSG00000185527","-0.39","0.689710163339383","0.9743589743589746","0.14","0.09","0.17","0.09"
"PHEX","ENSG00000102174","-0.39","0.6849896334550951","0.9086538461538461","0.89","0.51","1.08","0.57"
"PHYHIP","ENSG00000168490","-0.39","0.6909473464350138","0.9015544041450776","0.74","0.42","0.93","0.52"
"PIGO","ENSG00000165282","-0.39","0.6971096563925877","0.9566831683168318","22.19","2.71","23.24","2.62"
"PIK3CG","ENSG00000105851","-0.39","0.6849896334550951","0.9615384615384615","0","0.01","0.04","0.13"
"PLA2G2A","ENSG00000188257","-0.39","0.6849896334550951","0.9181818181818181","0.01","0.02","0.1","0.31"
"PLN","ENSG00000198523","-0.39","0.6849896334550951","0.963302752293578","0.05","0.05","0.09","0.14"
"PLPP3","ENSG00000162407","-0.39","0.6930637997553402","0.8345175228036485","346.66","142.67","415.6","180.52"
"PMS2","ENSG00000122512","-0.39","0.6909473464350138","0.9470085470085471","10.08","1.68","10.7","1.59"
"PPIAP49","ENSG00000260471","-0.39","0.6861740554156172","0.9900990099009901","0","0.01","0.01","0.02"
"PPP1CA","ENSG00000172531","-0.39","0.6849896334550951","0.9062889165628891","86.33","16.13","95.36","18.82"
"PPP4C","ENSG00000149923","-0.39","0.6849896334550951","0.9126607989167232","66.4","9.11","72.85","14.67"
"PRANCR","ENSG00000257815","-0.39","0.6874505391873675","0.923076923076923","0.92","0.43","1.08","0.41"
"PSMC2","ENSG00000161057","-0.39","0.6898502428340159","0.9406335221313196","88.68","13.17","94.34","14.21"
"PTGER1","ENSG00000160951","-0.39","0.6849896334550951","0.9491525423728815","0.12","0.1","0.18","0.14"
"PTMS","ENSG00000159335","-0.39","0.6909473464350138","0.9058712964336944","182.14","44.79","201.17","42.71"
"PWWP2B","ENSG00000171813","-0.39","0.6849896334550951","0.8525519848771266","3.51","1.09","4.29","1.8"
"RAB1C","ENSG00000233111","-0.39","0.6931845813734713","0.9811320754716981","0.04","0.04","0.06","0.03"
"RAB40AL","ENSG00000102128","-0.39","0.6849896334550951","0.9903846153846154","0.03","0.02","0.04","0.04"
"RAB6B","ENSG00000154917","-0.39","0.6912224853191892","0.8987951807228914","2.73","0.92","3.15","1.07"
"RAD51D","ENSG00000185379","-0.39","0.6849896334550951","0.9287749287749287","5.52","0.96","6.02","1.15"
"RN7SL377P","ENSG00000266569","-0.39","0.6849896334550951","1","0","0","0","0.01"
"RN7SL68P","ENSG00000242020","-0.39","0.6849896334550951","0.9809523809523809","0.03","0.03","0.05","0.05"
"RNF121","ENSG00000137522","-0.39","0.7051018769931663","0.9641847313854854","19.46","2.36","20.22","1.91"
"RNU2-3P","ENSG00000222076","-0.39","0.6849896334550951","1","0","0","0","0.01"
"RNU6-1","ENSG00000206625","-0.39","0.6849896334550951","0.9807692307692307","0.02","0.03","0.04","0.04"
"RNU6-1160P","ENSG00000207276","-0.39","0.6849896334550951","1","0","0","0","0.01"
"RNU7-140P","ENSG00000238364","-0.39","0.6849896334550951","1","0","0.01","0","0.01"
"RNY4P7","ENSG00000201470","-0.39","0.6849896334550951","1","0","0","0","0.01"
"ROCR","ENSG00000228639","-0.39","0.6849896334550951","1","0","0.01","0","0.01"
"RPL39P14","ENSG00000224463","-0.39","0.6849896334550951","1","0","0","0","0.01"
"RPL3P7","ENSG00000225093","-0.39","0.6989753165141853","0.9741379310344828","0.13","0.08","0.16","0.08"
"RPL5P24","ENSG00000244052","-0.39","0.6849896334550951","0.9809523809523809","0.03","0.03","0.05","0.04"
"RPL6P2","ENSG00000227056","-0.39","0.6849896334550951","1","0","0","0","0.01"
"RPL7P48","ENSG00000187504","-0.39","0.6849896334550951","0.9809523809523809","0.03","0.05","0.05","0.06"
"RPL7P59","ENSG00000225918","-0.39","0.6849896334550951","0.9901960784313726","0.01","0.02","0.02","0.03"
"RPL9P7","ENSG00000238103","-0.39","0.6849896334550951","0.9732142857142857","0.09","0.07","0.12","0.09"
"RPLP2","ENSG00000177600","-0.39","0.6849896334550951","0.8605726066571343","257.8","62.08","299.73","84.8"
"RPS7P15","ENSG00000237170","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"RPSAP12","ENSG00000240087","-0.39","0.6849896334550951","0.9492753623188407","0.31","0.15","0.38","0.19"
"RSRP1","ENSG00000117616","-0.39","0.6911090805687203","0.9367859149653494","99.03","15.78","105.78","17.48"
"RTP1","ENSG00000175077","-0.39","0.6849896334550951","1","0","0","0","0.01"
"SBF1P1","ENSG00000248522","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"SF3B3","ENSG00000189091","-0.39","0.6861740554156172","0.9283833952075599","136.54","25.17","147.15","27.55"
"SGSM2","ENSG00000141258","-0.39","0.6874505391873675","0.9567613395506571","44.14","5.13","46.18","5.24"
"SKAP2","ENSG00000005020","-0.39","0.6849896334550951","0.8598168060533652","20.59","7.24","24.11","8.41"
"SLBP","ENSG00000163950","-0.39","0.6849896334550951","0.9105445116681071","41.14","5.23","45.28","8.76"
"SMIM19","ENSG00000176209","-0.39","0.6880387780548628","0.9021459227467811","9.51","2.5","10.65","2.92"
"SNED1","ENSG00000162804","-0.39","0.6849896334550951","0.6450110321157146","25.31","12.52","39.79","39.46"
"SNRPC","ENSG00000124562","-0.39","0.6849896334550951","0.8948104141184694","50.21","11.85","56.23","13.15"
"SPEM2","ENSG00000184560","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"SPRED3","ENSG00000188766","-0.39","0.6942034152749108","0.9388646288209607","1.15","0.45","1.29","0.39"
"SPTSSB","ENSG00000196542","-0.39","0.6849896334550951","1","0","0","0","0.01"
"SQLE","ENSG00000104549","-0.39","0.6849896334550951","0.9386838508103886","47.07","6.23","50.21","8.27"
"STUB1","ENSG00000103266","-0.39","0.6849896334550951","0.8905236513209935","55.29","8.27","62.21","14.39"
"SULT1A3","ENSG00000261052","-0.39","0.6849896334550951","0.9901960784313726","0.01","0.02","0.02","0.03"
"SUPV3L1","ENSG00000156502","-0.39","0.6849896334550951","0.9638554216867471","20.6","1.57","21.41","2.33"
"SWT1","ENSG00000116668","-0.39","0.6942034152749108","0.9454545454545453","3.68","0.69","3.95","0.73"
"TBC1D23","ENSG00000036054","-0.39","0.6861740554156172","0.9494241362043065","55.88","7.68","58.91","7.75"
"TBC1D28","ENSG00000189375","-0.39","0.6849896334550951","1","0","0","0","0.01"
"TEX30","ENSG00000151287","-0.39","0.6849896334550951","0.9084507042253521","8.03","2.22","8.94","2.45"
"TIRAP","ENSG00000150455","-0.39","0.6849896334550951","0.9456869009584665","4.92","0.69","5.26","0.92"
"TMEM125","ENSG00000179178","-0.39","0.6849896334550951","1","0","0","0","0.01"
"TMEM216","ENSG00000187049","-0.39","0.7001168492772305","0.9090909090909091","6.8","2.29","7.58","2.1"
"TMSB4XP1","ENSG00000236876","-0.39","0.6931845813734713","0.9827586206896554","0.14","0.08","0.16","0.07"
"TNNI3","ENSG00000129991","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"TOPBP1","ENSG00000163781","-0.39","0.6849896334550951","0.9081298766675057","35.08","7.57","38.73","9.38"
"TRA2B","ENSG00000136527","-0.39","0.7014166208287496","0.9275917554210407","120.06","27.15","129.51","23.17"
"TRERF1","ENSG00000124496","-0.39","0.6918613009818732","0.8908464189965531","22.26","6.67","25.11","6.82"
"TRHR","ENSG00000174417","-0.39","0.6849896334550951","1","0","0","0","0.01"
"TRMT112","ENSG00000173113","-0.39","0.6849896334550951","0.8902523332181127","50.51","11.04","56.86","13.67"
"TRPC7-AS1","ENSG00000248211","-0.39","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"TTC41P","ENSG00000214198","-0.39","0.6849896334550951","0.96875","0.24","0.09","0.28","0.12"
"TTF1","ENSG00000125482","-0.39","0.6849896334550951","0.943661971830986","10.39","1.16","11.07","1.9"
"TTLL5","ENSG00000119685","-0.39","0.6849896334550951","0.9347496206373294","17.48","2.83","18.77","3.13"
"TUSC3","ENSG00000104723","-0.39","0.6912224853191892","0.9312019782743088","104.44","19.01","112.23","19.85"
"UBA5","ENSG00000081307","-0.39","0.688089937709631","0.9584434302185922","38.9","3.8","40.63","4.78"
"UBXN1","ENSG00000162191","-0.39","0.6874505391873675","0.8989759747932257","44.65","11.01","49.78","12.77"
"UNC45B","ENSG00000141161","-0.39","0.6849896334550951","1","0","0","0","0.01"
"UQCRFS1P3","ENSG00000217314","-0.39","0.6849896334550951","1","0","0.01","0","0.01"
"USP2-AS1","ENSG00000245248","-0.39","0.6987936777890748","0.9666666666666667","0.16","0.12","0.2","0.1"
"USPL1","ENSG00000132952","-0.39","0.7014166208287496","0.9492860659773512","18.28","3.19","19.31","2.6"
"VHLL","ENSG00000189030","-0.39","0.6849896334550951","1","0","0","0","0.01"
"WASHC3","ENSG00000120860","-0.39","0.6849896334550951","0.9184094256259204","30.18","6.03","32.95","6.47"
"WDR46","ENSG00000227057","-0.39","0.6849896334550951","0.9379422972237343","50.69","6.87","54.11","8.54"
"WDR53","ENSG00000185798","-0.39","0.6883387319222297","0.9413629160063393","4.94","0.8","5.31","0.96"
"WDR92","ENSG00000243667","-0.39","0.6874505391873675","0.9478957915831664","3.73","0.56","3.99","0.71"
"YTHDC1","ENSG00000083896","-0.39","0.7009291306745083","0.9634659525631216","49.37","6.11","51.28","4.43"
"ZDHHC15","ENSG00000102383","-0.39","0.6849896334550951","0.8709677419354839","0.35","0.34","0.55","0.54"
"ZNF114","ENSG00000178150","-0.39","0.6894628213705438","0.9661016949152544","0.14","0.1","0.18","0.09"
"ZNF140","ENSG00000196387","-0.39","0.6873914659988442","0.9331823329558324","7.24","1.41","7.83","1.5"
"ZNF286A","ENSG00000187607","-0.39","0.6940832379164712","0.9471624266144814","3.84","0.73","4.11","0.68"
"ZSCAN30","ENSG00000186814","-0.39","0.6898994862036156","0.9476165531691986","17.09","2.64","18.09","2.65"
"ZSCAN32","ENSG00000140987","-0.39","0.7085318903318903","0.9456896551724139","9.97","2.1","10.6","1.53"
"AC002456.1","ENSG00000223969","-0.4","0.6849896334550951","0.9663865546218487","0.15","0.1","0.19","0.12"
"AC003965.1","ENSG00000263280","-0.4","0.6849896334550951","0.9807692307692307","0.02","0.02","0.04","0.05"
"AC005291.1","ENSG00000264067","-0.4","0.6849896334550951","0.944954128440367","0.03","0.05","0.09","0.22"
"AC005291.2","ENSG00000273388","-0.4","0.6849896334550951","0.9444444444444444","0.02","0.06","0.08","0.2"
"AC007126.1","ENSG00000250497","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC007378.1","ENSG00000273090","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"AC007952.6","ENSG00000262319","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"AC008736.1","ENSG00000267475","-0.4","0.6849896334550951","0.9568345323741007","0.33","0.12","0.39","0.17"
"AC010329.2","ENSG00000269779","-0.4","0.6849896334550951","1","0","0.01","0","0.01"
"AC010422.2","ENSG00000268945","-0.4","0.6849896334550951","0.9906542056074766","0.06","0.03","0.07","0.05"
"AC010683.1","ENSG00000241281","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC011468.1","ENSG00000260160","-0.4","0.6918613009818732","0.9652777777777779","0.39","0.16","0.44","0.13"
"AC016735.1","ENSG00000224739","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"AC018797.1","ENSG00000224207","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC018868.1","ENSG00000231409","-0.4","0.6849896334550951","0.9719626168224299","0.04","0.04","0.07","0.06"
"AC023301.1","ENSG00000265579","-0.4","0.6849896334550951","0.9711538461538461","0.01","0.01","0.04","0.13"
"AC025062.2","ENSG00000271654","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC025431.1","ENSG00000259285","-0.4","0.6849896334550951","0.9900990099009901","0","0","0.01","0.03"
"AC026801.2","ENSG00000272323","-0.4","0.6849896334550951","0.973913043478261","0.12","0.08","0.15","0.08"
"AC027013.1","ENSG00000258489","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC063943.1","ENSG00000222601","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"AC064807.4","ENSG00000272024","-0.4","0.6849896334550951","0.9811320754716981","0.04","0.04","0.06","0.04"
"AC068305.2","ENSG00000257443","-0.4","0.6849896334550951","0.9805825242718447","0.01","0.02","0.03","0.03"
"AC068620.2","ENSG00000270147","-0.4","0.6849896334550951","0.9809523809523809","0.03","0.04","0.05","0.05"
"AC069368.1","ENSG00000249240","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC073283.3","ENSG00000273269","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC084026.2","ENSG00000253632","-0.4","0.6849896334550951","0.9901960784313726","0.01","0.02","0.02","0.02"
"AC087283.1","ENSG00000270304","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC090425.2","ENSG00000272660","-0.4","0.6849896334550951","0.9901960784313726","0.01","0.01","0.02","0.02"
"AC090971.3","ENSG00000259201","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC091951.1","ENSG00000205976","-0.4","0.6849896334550951","1","0","0","0","0.02"
"AC092265.1","ENSG00000228176","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC092614.1","ENSG00000227542","-0.4","0.6849896334550951","0.9714285714285714","0.36","0.1","0.4","0.1"
"AC092868.3","ENSG00000259735","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"AC093585.1","ENSG00000229996","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC096632.1","ENSG00000199471","-0.4","0.6849896334550951","0.981651376146789","0.07","0.03","0.09","0.08"
"AC096887.1","ENSG00000272305","-0.4","0.6849896334550951","0.9824561403508771","0.12","0.04","0.14","0.07"
"AC104958.2","ENSG00000272502","-0.4","0.6849896334550951","0.9682539682539683","0.22","0.11","0.26","0.12"
"AC105094.2","ENSG00000267175","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"AC106779.1","ENSG00000261302","-0.4","0.6849896334550951","0.9807692307692307","0.02","0.03","0.04","0.03"
"AC108159.1","ENSG00000251523","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC108488.1","ENSG00000242282","-0.4","0.6849896334550951","0.9341563786008231","1.27","0.42","1.43","0.38"
"AC108673.3","ENSG00000273437","-0.4","0.6849896334550951","0.981651376146789","0.07","0.04","0.09","0.06"
"AC113410.2","ENSG00000248648","-0.4","0.6849896334550951","1","0.01","0.01","0.01","0.02"
"AC113935.1","ENSG00000226084","-0.4","0.6849896334550951","0.9","0.89","0.46","1.1","0.53"
"AC128657.1","ENSG00000258073","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AC131206.1","ENSG00000255836","-0.4","0.6849896334550951","0.9626865671641791","0.29","0.13","0.34","0.13"
"AC233280.1","ENSG00000229178","-0.4","0.6849896334550951","0.9724770642201834","0.06","0.05","0.09","0.07"
"AC234772.2","ENSG00000269902","-0.4","0.6872069397590361","0.96","0.2","0.17","0.25","0.15"
"ADSL","ENSG00000239900","-0.4","0.6849896334550951","0.9268981558398405","54.79","9.05","59.19","9.86"
"AKIP1","ENSG00000166452","-0.4","0.6849896334550951","0.8996062992125985","17.28","3.61","19.32","4.64"
"AL031768.1","ENSG00000272465","-0.4","0.6849896334550951","0.9904761904761905","0.04","0.03","0.05","0.04"
"AL049543.1","ENSG00000246350","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"AL121672.2","ENSG00000235159","-0.4","0.6849896334550951","0.9814814814814815","0.06","0.04","0.08","0.06"
"AL138963.3","ENSG00000270381","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AL157791.2","ENSG00000271424","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AL365356.1","ENSG00000226647","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AL391419.1","ENSG00000214745","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AL451074.4","ENSG00000230175","-0.4","0.6849896334550951","1","0","0","0","0.01"
"AL451085.3","ENSG00000271380","-0.4","0.6849896334550951","0.9658119658119658","0.13","0.08","0.17","0.1"
"AL592490.1","ENSG00000197991","-0.4","0.6849896334550951","0.9629629629629629","0.04","0.05","0.08","0.13"
